current_limit,recommended_limit,action,pd,ep
50000.0,40000.0,decrease,0.12701252,-1271.189105348587
200000.0,160000.0,decrease,0.06666667,-1309.7801366207002
320000.0,256000.0,decrease,0.1,-465.5600104060769
20000.0,16000.0,decrease,0.78571427,-7222.856979370117
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
180000.0,144000.0,decrease,0.2585034,-116.05265609145164
80000.0,64000.0,decrease,0.1407767,-4125.825042724609
240000.0,192000.0,decrease,0.2585034,0.6755102217197418
260000.0,208000.0,decrease,0.1407767,-32.23300814628601
80000.0,64000.0,decrease,0.27272728,0.0
80000.0,64000.0,decrease,0.14619882,-4334.034843444824
100000.0,80000.0,decrease,0.2585034,-8989.55492860198
20000.0,16000.0,decrease,0.38709676,-112.07225440979003
130000.0,104000.0,decrease,0.068686865,-2069.114951546192
120000.0,96000.0,decrease,0.33639145,0.0
90000.0,72000.0,decrease,0.12701252,-4046.940908432007
180000.0,144000.0,decrease,0.12701252,-181.60647326588628
80000.0,64000.0,decrease,0.1,-2421.6800541287657
130000.0,104000.0,decrease,0.33639145,-70.9155990600586
230000.0,184000.0,decrease,0.056886226,-247.75758789539339
130000.0,104000.0,decrease,0.15151516,-255.06000974535942
190000.0,152000.0,decrease,0.12701252,-8543.541917800903
210000.0,168000.0,decrease,0.1,-6720.000150203705
20000.0,16000.0,decrease,0.5,-3155.8799999999997
20000.0,16000.0,decrease,0.15789473,-1135.7009954261778
280000.0,224000.0,decrease,0.045454547,-445.6873225367067
500000.0,400000.0,decrease,0.11968085,-670.5575581157207
230000.0,184000.0,decrease,0.2434457,-166.28292258501054
130000.0,104000.0,decrease,0.7,-41599.99925613403
660000.0,528000.0,decrease,0.068686865,-3020.9663747063278
350000.0,280000.0,decrease,0.12701252,-2308.38633567214
40000.0,32000.0,decrease,0.5,-8960.0
50000.0,40000.0,decrease,0.38709676,-8490.322303771973
20000.0,16000.0,decrease,0.7,-6399.999885559082
80000.0,64000.0,decrease,0.14619882,-4334.034843444824
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
290000.0,232000.0,decrease,0.12701252,-13040.1429271698
80000.0,64000.0,decrease,0.18817204,-107.02451568603516
230000.0,184000.0,decrease,0.15789473,-13751.578254699707
30000.0,24000.0,decrease,0.5691057,-7715.12186050415
200000.0,160000.0,decrease,0.1407767,-174.31610805511474
50000.0,40000.0,decrease,0.78571427,-11747.525448384284
50000.0,40000.0,decrease,0.43209878,-9570.370626449585
200000.0,160000.0,decrease,0.06666667,-160.00001668930054
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
50000.0,40000.0,decrease,0.1,-1600.0000357627869
90000.0,72000.0,decrease,0.1407767,-4641.553173065186
30000.0,24000.0,decrease,0.2434457,-2838.660021111965
80000.0,64000.0,decrease,0.15789473,-4783.157653808594
20000.0,16000.0,decrease,0.2434457,0.0
50000.0,40000.0,decrease,0.15151516,-1413.2182358145715
100000.0,80000.0,decrease,0.1,-3200.0000715255737
210000.0,168000.0,decrease,0.045454547,-136.40001524388788
500000.0,400000.0,decrease,0.18817204,0.0
30000.0,24000.0,decrease,0.3768116,-1551.2165197885035
160000.0,128000.0,decrease,0.7,-9869.5998235178
180000.0,144000.0,decrease,0.068686865,-3054.545159339905
490000.0,392000.0,decrease,0.045454547,-265.58548422694196
50000.0,40000.0,decrease,0.11968085,-60.20148980379104
130000.0,104000.0,decrease,0.11968085,-4542.8292886793615
50000.0,40000.0,decrease,0.29268292,0.0
200000.0,160000.0,decrease,0.14619882,-19.16456032335758
50000.0,40000.0,decrease,0.5,-11200.0
180000.0,144000.0,decrease,0.056886226,-257.2682459294796
500000.0,400000.0,decrease,0.15151516,-138.27273255586624
210000.0,168000.0,decrease,0.15789473,-231.31051466464996
20000.0,16000.0,decrease,0.78571427,-4611.79418132782
190000.0,152000.0,decrease,0.15151516,0.0
140000.0,112000.0,decrease,0.12701252,-6295.241413116455
20000.0,16000.0,decrease,0.33639145,-2909.35791015625
420000.0,336000.0,decrease,0.041386094,-278.82039394661774
180000.0,144000.0,decrease,0.045454547,-75.9781903094053
290000.0,232000.0,decrease,0.11968085,-12019.574556350708
190000.0,152000.0,decrease,0.056886226,-1107.7584873342514
360000.0,288000.0,decrease,0.2434457,-143.59078758478165
20000.0,16000.0,decrease,0.7,-6317.599887032508
260000.0,208000.0,decrease,0.11968085,-10391.802948652505
20000.0,16000.0,decrease,0.3768116,-3297.391300201416
50000.0,40000.0,decrease,0.068686865,-412.321172272563
250000.0,200000.0,decrease,0.33639145,0.0
30000.0,24000.0,decrease,0.045454547,0.23272729873657227
460000.0,368000.0,decrease,0.15789473,-27503.156509399414
80000.0,64000.0,decrease,0.15789473,-4783.157653808594
60000.0,48000.0,decrease,0.5691057,-1800.516564195156
80000.0,64000.0,decrease,0.068686865,-1357.575626373291
90000.0,72000.0,decrease,0.11968085,-567.9248977875709
50000.0,40000.0,decrease,0.12701252,-1522.0994416713716
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
360000.0,288000.0,decrease,0.2585034,0.0
360000.0,288000.0,decrease,0.43209878,0.0
230000.0,184000.0,decrease,0.056886226,-1511.869597501755
240000.0,192000.0,decrease,0.056886226,-127.18562006950378
110000.0,88000.0,decrease,0.06666667,-1634.0001704394817
210000.0,168000.0,decrease,0.12701252,-79.36500781536103
300000.0,240000.0,decrease,0.11968085,-235.88415066838263
200000.0,160000.0,decrease,0.12701252,-8993.202018737793
220000.0,176000.0,decrease,0.15151516,-12480.000476837158
90000.0,72000.0,decrease,0.2585034,-348.42817236304285
210000.0,168000.0,decrease,0.056886226,-1268.3939254820345
500000.0,400000.0,decrease,0.056886226,-1148.2317779874802
160000.0,128000.0,decrease,0.12701252,-343.5965246284008
140000.0,112000.0,decrease,0.056886226,-1582.7543830871582
120000.0,96000.0,decrease,0.06666667,-466.6200486722588
80000.0,64000.0,decrease,0.1407767,-2855.9734537935256
240000.0,192000.0,decrease,0.11968085,-2918.425234197378
170000.0,136000.0,decrease,0.056886226,-697.2739644277095
30000.0,24000.0,decrease,0.11968085,-1243.4042644500732
260000.0,208000.0,decrease,0.18817204,-750.4722549581527
400000.0,320000.0,decrease,0.38709676,0.0
500000.0,400000.0,decrease,0.056886226,-296.87950071334836
100000.0,80000.0,decrease,0.33639145,0.0
240000.0,192000.0,decrease,0.12701252,-10791.842422485352
10000.0,8000.0,decrease,0.12701252,-99.59971235752104
80000.0,64000.0,decrease,0.12701252,-154.06479208350183
60000.0,48000.0,decrease,0.15151516,-3403.6364936828613
200000.0,160000.0,decrease,0.33639145,0.0
260000.0,208000.0,decrease,0.29268292,-32366.827907562256
260000.0,208000.0,decrease,0.2585034,-28101.22522354126
260000.0,208000.0,decrease,0.18817204,-46.07999980926513
300000.0,240000.0,decrease,0.14619882,-85.1231530970335
310000.0,248000.0,decrease,0.045454547,-326.06549098610867
140000.0,112000.0,decrease,0.12701252,-6295.241413116455
200000.0,160000.0,decrease,0.15789473,-344.3873510742187
230000.0,184000.0,decrease,0.18817204,-30.286451487541196
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
180000.0,144000.0,decrease,0.1,-151.32000338226555
100000.0,80000.0,decrease,0.068686865,-1078.5938351535797
80000.0,64000.0,decrease,0.38709676,-471.637403974533
350000.0,280000.0,decrease,0.12701252,-216.96099870204927
140000.0,112000.0,decrease,0.2434457,-378.5804522538185
360000.0,288000.0,decrease,0.03809524,-424.5201296797395
10000.0,8000.0,decrease,0.068686865,-169.01816548347472
130000.0,104000.0,decrease,0.068686865,-787.2241663432121
320000.0,256000.0,decrease,0.11968085,-13262.978820800781
180000.0,144000.0,decrease,0.5,-39766.719999999994
180000.0,144000.0,decrease,0.1,-1740.2800388982891
150000.0,120000.0,decrease,0.78571427,-54171.42734527588
80000.0,64000.0,decrease,0.1,0.0
70000.0,56000.0,decrease,0.12701252,-3147.6207065582275
150000.0,120000.0,decrease,0.14619882,-8126.315331459045
480000.0,384000.0,decrease,0.06666667,-386.22004028588526
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
100000.0,80000.0,decrease,0.2434457,0.0
50000.0,40000.0,decrease,0.11968085,-1383.7017122888565
280000.0,224000.0,decrease,0.068686865,-2963.7360772070288
20000.0,16000.0,decrease,0.38709676,-165.56128492355347
30000.0,24000.0,decrease,0.5,-1009.9599999999999
70000.0,56000.0,decrease,0.068686865,-854.2332507762312
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
200000.0,160000.0,decrease,0.12701252,0.0
210000.0,168000.0,decrease,0.3768116,0.0
210000.0,168000.0,decrease,0.056886226,-1876.6520875966548
470000.0,376000.0,decrease,0.1,-3178.2000710383054
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
240000.0,192000.0,decrease,0.045454547,-89.92728277742862
60000.0,48000.0,decrease,0.6666667,-12248.160384235382
100000.0,80000.0,decrease,0.33639145,-14546.78955078125
200000.0,160000.0,decrease,0.15151516,-11345.454978942871
130000.0,104000.0,decrease,0.1407767,-6704.46569442749
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
300000.0,240000.0,decrease,0.8,-1150.0000178813934
210000.0,168000.0,decrease,0.2434457,-361.68741842031477
70000.0,56000.0,decrease,0.068686865,-1187.8786730766296
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
30000.0,24000.0,decrease,0.15151516,-1330.0418690001966
200000.0,160000.0,decrease,0.068686865,-32.41211807966232
360000.0,288000.0,decrease,0.1407767,-437.272988512516
20000.0,16000.0,decrease,0.5846154,-5292.307929992676
150000.0,120000.0,decrease,0.1407767,0.0
750000.0,600000.0,decrease,0.03809524,-27.14286543428898
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
300000.0,240000.0,decrease,0.38709676,-11669.311232361793
90000.0,72000.0,decrease,0.1407767,-4641.553173065186
50000.0,40000.0,decrease,0.1,-860.4000192314386
120000.0,96000.0,decrease,0.11968085,-4060.9583276939384
120000.0,96000.0,decrease,0.12701252,-2508.541288101673
30000.0,24000.0,decrease,0.38709676,-3944.3914842748645
220000.0,176000.0,decrease,0.056886226,-1193.6511760878564
180000.0,144000.0,decrease,0.33639145,0.0
20000.0,16000.0,decrease,0.5691057,-4512.703361573219
140000.0,112000.0,decrease,0.15789473,-8370.525894165039
400000.0,320000.0,decrease,0.03809524,-85.76574048489329
180000.0,144000.0,decrease,0.056886226,-157.8232227706909
340000.0,272000.0,decrease,0.07954545,0.0
250000.0,200000.0,decrease,0.14619882,-13543.858885765076
50000.0,40000.0,decrease,0.12701252,-501.6520501077175
220000.0,176000.0,decrease,0.068686865,-1101.0786814653873
400000.0,320000.0,decrease,0.056886226,-156.18394144535065
320000.0,256000.0,decrease,0.068686865,-308.3393641400337
260000.0,208000.0,decrease,0.1407767,-9.540970411300659
350000.0,280000.0,decrease,0.1407767,-73.10446247577667
30000.0,24000.0,decrease,0.27272728,-3447.272844314575
10000.0,8000.0,decrease,0.2585034,-1080.816354751587
50000.0,40000.0,decrease,0.1407767,-384.2819231200218
30000.0,24000.0,decrease,0.27272728,-3447.272844314575
350000.0,280000.0,decrease,0.12701252,-5.901788824796677
410000.0,328000.0,decrease,0.12701252,-324.3173478007317
130000.0,104000.0,decrease,0.068686865,-1394.548350072801
80000.0,64000.0,decrease,0.1407767,-4125.825042724609
380000.0,304000.0,decrease,0.18817204,0.0
320000.0,256000.0,decrease,0.38709676,-54338.062744140625
20000.0,16000.0,decrease,0.9361702,-1736.6970359134675
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
30000.0,24000.0,decrease,0.15789473,-1491.3736090898515
50000.0,40000.0,decrease,0.5,-11200.0
50000.0,40000.0,decrease,0.07954545,-1109.0908765792847
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
200000.0,160000.0,decrease,0.11968085,-247.12659755945205
80000.0,64000.0,decrease,0.056886226,-716.4083343803883
20000.0,16000.0,decrease,0.11968085,-501.3509611284733
180000.0,144000.0,decrease,0.1,-87.08000194638967
230000.0,184000.0,decrease,0.1407767,-11861.746997833252
180000.0,144000.0,decrease,0.15789473,-471.8883972835541
90000.0,72000.0,decrease,0.11968085,-2181.3973564445973
20000.0,16000.0,decrease,0.9361702,-1300.085117340088
100000.0,80000.0,decrease,0.3768116,0.0
60000.0,48000.0,decrease,0.15151516,-3403.6364936828613
130000.0,104000.0,decrease,0.15789473,-3209.947206735611
50000.0,40000.0,decrease,0.18817204,-3528.8361144256587
70000.0,56000.0,decrease,0.1407767,-572.3292926454544
360000.0,288000.0,decrease,0.1,-223.320004991591
20000.0,16000.0,decrease,0.3768116,-3297.391300201416
20000.0,16000.0,decrease,0.43209878,-93.31111360788346
440000.0,352000.0,decrease,0.068686865,-167.29998383134603
400000.0,320000.0,decrease,0.1407767,-105.0796065568924
170000.0,136000.0,decrease,0.045454547,-657.8182553350925
200000.0,160000.0,decrease,0.33639145,-1793.619151611328
220000.0,176000.0,decrease,0.11968085,-1556.224053981304
280000.0,224000.0,decrease,0.07954545,-5766.329830967188
360000.0,288000.0,decrease,0.045454547,-655.061891390681
20000.0,16000.0,decrease,0.43209878,-3828.148250579834
290000.0,232000.0,decrease,0.12701252,-16.918461297750472
380000.0,304000.0,decrease,0.2434457,0.0
180000.0,144000.0,decrease,0.33639145,-467.13377944946285
120000.0,96000.0,decrease,0.1407767,-88.89863646745681
50000.0,40000.0,decrease,0.068686865,-848.4847664833069
20000.0,16000.0,decrease,0.78571427,-6431.051283006668
20000.0,16000.0,decrease,0.5,-2944.2
170000.0,136000.0,decrease,0.068686865,-2884.8482060432434
180000.0,144000.0,decrease,0.11968085,-2816.1552334463595
200000.0,160000.0,decrease,0.15151516,0.0
200000.0,160000.0,decrease,0.5691057,-51434.145736694336
360000.0,288000.0,decrease,0.1407767,-9.347572362422943
10000.0,8000.0,decrease,0.38709676,-1346.9896334934233
60000.0,48000.0,decrease,0.33639145,-8728.07373046875
40000.0,32000.0,decrease,0.8,-11784.280183234214
100000.0,80000.0,decrease,0.12701252,-254.62003215551374
50000.0,40000.0,decrease,0.33639145,-6970.27604812622
300000.0,240000.0,decrease,0.1,-895.640020019114
110000.0,88000.0,decrease,0.15151516,-4563.071083437204
120000.0,96000.0,decrease,0.1,-760.8000170052051
150000.0,120000.0,decrease,0.2585034,-8763.934514547585
230000.0,184000.0,decrease,0.12701252,-69.86593818306923
180000.0,144000.0,decrease,0.1407767,-2776.4223896884914
320000.0,256000.0,decrease,0.056886226,-105.19663953304291
80000.0,64000.0,decrease,0.2434457,1.5128090000152588
160000.0,128000.0,decrease,0.1407767,-83.09669500112533
50000.0,40000.0,decrease,0.33639145,-6363.674923858642
180000.0,144000.0,decrease,0.15151516,-22.40727358341217
110000.0,88000.0,decrease,0.056886226,-623.0540892493725
150000.0,120000.0,decrease,0.14619882,-67.31297866225243
210000.0,168000.0,decrease,0.045454547,-474.6545985013247
10000.0,8000.0,decrease,0.5691057,-210.23707069873808
30000.0,24000.0,decrease,0.18817204,0.0
450000.0,360000.0,decrease,0.1407767,-250.96620142698288
110000.0,88000.0,decrease,0.33639145,-10999.373083953857
270000.0,216000.0,decrease,0.045454547,-804.312817161679
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
100000.0,80000.0,decrease,0.11968085,-3227.670236468315
360000.0,288000.0,decrease,0.15151516,-177.27273404598236
110000.0,88000.0,decrease,0.5,-21141.4
180000.0,144000.0,decrease,0.045454547,-49.236369138956064
230000.0,184000.0,decrease,0.7,-73599.99868392944
20000.0,16000.0,decrease,0.5,-2093.84
50000.0,40000.0,decrease,0.7,-15999.999713897705
10000.0,8000.0,decrease,0.2585034,-683.8865484690666
320000.0,256000.0,decrease,0.056886226,-47.15760157465935
280000.0,224000.0,decrease,0.11968085,-1885.5707585275172
20000.0,16000.0,decrease,0.1407767,-1031.4562606811523
70000.0,56000.0,decrease,0.11968085,-2901.276617050171
80000.0,64000.0,decrease,0.4827586,-12809.1597363925
200000.0,160000.0,decrease,0.068686865,-1959.999810576439
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
100000.0,80000.0,decrease,0.5,-14376.6
110000.0,88000.0,decrease,0.068686865,-1373.8453217706085
300000.0,240000.0,decrease,0.1407767,-22.949901800155637
300000.0,240000.0,decrease,0.056886226,-1261.1160816669465
340000.0,272000.0,decrease,0.045454547,-601.9637036383151
270000.0,216000.0,decrease,0.33639145,-72.00660827636719
100000.0,80000.0,decrease,0.11968085,-4144.680881500244
50000.0,40000.0,decrease,0.38709676,-8490.322303771973
360000.0,288000.0,decrease,0.15151516,-20421.818962097168
90000.0,72000.0,decrease,0.15151516,-5105.454740524292
140000.0,112000.0,decrease,0.068686865,-2375.7573461532593
150000.0,120000.0,decrease,0.3768116,-238.85478230834008
50000.0,40000.0,decrease,0.1,-683.800015284121
30000.0,24000.0,decrease,0.7,-9599.999828338623
230000.0,184000.0,decrease,0.12701252,0.0
240000.0,192000.0,decrease,0.1407767,0.0
200000.0,160000.0,decrease,0.11968085,-3394.4936419487
330000.0,264000.0,decrease,0.068686865,-2515.778544742167
110000.0,88000.0,decrease,0.11968085,-2668.0865089547633
200000.0,160000.0,decrease,0.068686865,-2431.8209770986437
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
70000.0,56000.0,decrease,0.12701252,-3147.6207065582275
360000.0,288000.0,decrease,0.5691057,0.0
50000.0,40000.0,decrease,0.18817204,-429.677417576313
80000.0,64000.0,decrease,0.2434457,-539.5685433387756
200000.0,160000.0,decrease,0.068686865,-2267.108871805072
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
30000.0,24000.0,decrease,0.1407767,-1175.795671160221
390000.0,312000.0,decrease,0.12701252,-14170.419798387287
380000.0,304000.0,decrease,0.38709676,-69.19612677574158
20000.0,16000.0,decrease,0.38709676,-3396.128921508789
80000.0,64000.0,decrease,0.11968085,-1460.4819256186483
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
50000.0,40000.0,decrease,0.2585034,-1529.8955501508713
200000.0,160000.0,decrease,0.33639145,-98.3726643371582
100000.0,80000.0,decrease,0.38709676,-16980.644607543945
180000.0,144000.0,decrease,0.14619882,-20.315788328647614
120000.0,96000.0,decrease,0.15789473,-79.66946967124937
390000.0,312000.0,decrease,0.1407767,-1344.2453717327119
250000.0,200000.0,decrease,0.045454547,-184.48002061724657
350000.0,280000.0,decrease,0.5691057,-90009.75503921509
70000.0,56000.0,decrease,0.12701252,-3147.6207065582275
210000.0,168000.0,decrease,0.33639145,0.0
180000.0,144000.0,decrease,0.06666667,-1701.3801774677631
80000.0,64000.0,decrease,0.2585034,-52.689797294139865
120000.0,96000.0,decrease,0.1407767,-94.57164590120314
210000.0,168000.0,decrease,0.15151516,0.0
20000.0,16000.0,decrease,0.18817204,-1486.4516067504883
150000.0,120000.0,decrease,0.2434457,-94.55056250095367
390000.0,312000.0,decrease,0.11968085,-1587.5163946366306
310000.0,248000.0,decrease,0.068686865,-138.17574422180653
230000.0,184000.0,decrease,0.068686865,-232.08179575234652
90000.0,72000.0,decrease,0.15151516,-909.1963983750343
140000.0,112000.0,decrease,0.33639145,-2126.1951277160642
150000.0,120000.0,decrease,0.083333336,-3151.050156514347
130000.0,104000.0,decrease,0.12701252,-5173.508083816767
210000.0,168000.0,decrease,0.15789473,-107.69578404903413
100000.0,80000.0,decrease,0.14619882,0.0
150000.0,120000.0,decrease,0.068686865,-2545.4542994499207
200000.0,160000.0,decrease,0.11968085,-76.00308566451072
80000.0,64000.0,decrease,0.33639145,-11637.431640625
230000.0,184000.0,decrease,0.068686865,-119.89089750409126
50000.0,40000.0,decrease,0.27272728,-5745.454740524292
260000.0,208000.0,decrease,0.056886226,-58.51951696753501
110000.0,88000.0,decrease,0.29268292,-6695.420694128275
20000.0,16000.0,decrease,0.2434457,-1794.065406601429
360000.0,288000.0,decrease,0.11968085,0.0
160000.0,128000.0,decrease,0.068686865,-1439.8574366030098
10000.0,8000.0,decrease,0.1407767,-515.7281303405762
150000.0,120000.0,decrease,0.7,-47999.999141693115
500000.0,400000.0,decrease,0.43209878,0.0
500000.0,400000.0,decrease,0.1,-48.000001072883606
360000.0,288000.0,decrease,0.056886226,-895.2737114048005
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
270000.0,216000.0,decrease,0.5691057,-41289.40341695308
10000.0,8000.0,decrease,0.2585034,-1022.5873736393452
30000.0,24000.0,decrease,0.12701252,-868.6871074974537
80000.0,64000.0,decrease,0.5691057,0.0
360000.0,288000.0,decrease,0.11968085,-46.420425872802724
120000.0,96000.0,decrease,0.11968085,-4973.617057800293
400000.0,320000.0,decrease,0.15151516,-7795.958479686975
500000.0,400000.0,decrease,0.045454547,-429.3745934408903
140000.0,112000.0,decrease,0.1407767,-67.36698702573776
110000.0,88000.0,decrease,0.11968085,-1540.474266631603
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
140000.0,112000.0,decrease,0.1407767,-7220.193824768066
150000.0,120000.0,decrease,0.068686865,-2306.924019472301
280000.0,224000.0,decrease,0.2585034,-30262.857933044434
20000.0,16000.0,decrease,0.38709676,-1183.7631872034074
340000.0,272000.0,decrease,0.15151516,-181.9527342247963
60000.0,48000.0,decrease,0.5691057,-11601.614497733117
20000.0,16000.0,decrease,0.11968085,-828.9361763000488
50000.0,40000.0,decrease,0.11968085,-1232.73171118021
200000.0,160000.0,decrease,0.056886226,-1011.2811286437511
180000.0,144000.0,decrease,0.045454547,-293.1709418553114
240000.0,192000.0,decrease,0.068686865,-879.9635513198375
360000.0,288000.0,decrease,0.1,-1328.600029696524
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
100000.0,80000.0,decrease,0.068686865,-1696.9695329666138
80000.0,64000.0,decrease,0.33639145,0.0
50000.0,40000.0,decrease,0.78571427,-18057.142448425293
420000.0,336000.0,decrease,0.056886226,-20.999759047031404
190000.0,152000.0,decrease,0.056886226,-13.849100852012633
180000.0,144000.0,decrease,0.12701252,4.721431059837341
40000.0,32000.0,decrease,0.15151516,-2269.090995788574
50000.0,40000.0,decrease,0.5,-11200.0
10000.0,8000.0,decrease,0.9361702,-1300.085117340088
200000.0,160000.0,decrease,0.068686865,-3302.5784687021373
120000.0,96000.0,decrease,0.1,-310.56000694155694
100000.0,80000.0,decrease,0.78571427,-19885.428121328354
100000.0,80000.0,decrease,0.1,-3200.0000715255737
360000.0,288000.0,decrease,0.068686865,-4877.260134699344
100000.0,80000.0,decrease,0.18817204,-29.35741923332214
290000.0,232000.0,decrease,0.1407767,-340.83182813882826
240000.0,192000.0,decrease,0.18817204,-3742.6993393468856
290000.0,232000.0,decrease,0.045454547,-356.20367617249474
500000.0,400000.0,decrease,0.03809524,-31.59429536551235
50000.0,40000.0,decrease,0.5691057,-4805.556528861522
220000.0,176000.0,decrease,0.056886226,-262.82201800584795
20000.0,16000.0,decrease,0.33639145,-2909.35791015625
420000.0,336000.0,decrease,0.03809524,-531.0915908059474
100000.0,80000.0,decrease,0.78571427,-33420.15924354553
230000.0,184000.0,decrease,0.33639145,-590.0541511535645
50000.0,40000.0,decrease,0.29268292,-6224.389982223511
70000.0,56000.0,decrease,0.1407767,-3610.096912384033
180000.0,144000.0,decrease,0.1,-36.56000081717968
90000.0,72000.0,decrease,0.12701252,-190.09380767107012
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
50000.0,40000.0,decrease,0.5,-11200.0
60000.0,48000.0,decrease,0.1407767,0.0
50000.0,40000.0,decrease,0.78571427,-10474.496905770302
300000.0,240000.0,decrease,0.11968085,-65.12329835057258
30000.0,24000.0,decrease,0.27272728,-2047.3927967858313
10000.0,8000.0,decrease,0.15151516,-567.2727489471436
70000.0,56000.0,decrease,0.12701252,-2034.7681642520429
160000.0,128000.0,decrease,0.068686865,-477.3999538618326
260000.0,208000.0,decrease,0.1407767,-13408.93138885498
360000.0,288000.0,decrease,0.03809524,-466.14299953728914
60000.0,48000.0,decrease,0.2585034,-2086.2457687592505
180000.0,144000.0,decrease,0.068686865,-1219.6968518197536
40000.0,32000.0,decrease,0.78571427,-14445.713958740234
160000.0,128000.0,decrease,0.2585034,-112.94530907154083
610000.0,488000.0,decrease,0.15151516,-27607.391963917016
50000.0,40000.0,decrease,0.14619882,-677.1252249938249
320000.0,256000.0,decrease,0.9361702,-109386.9949644661
150000.0,120000.0,decrease,0.045454547,-790.9528156685828
170000.0,136000.0,decrease,0.11968085,-104.39414970278739
500000.0,400000.0,decrease,0.056886226,-536.7091849577427
200000.0,160000.0,decrease,0.18817204,-72.46451582908631
290000.0,232000.0,decrease,0.045454547,-802.610998789668
40000.0,32000.0,decrease,0.78571427,-6403.96556933403
300000.0,240000.0,decrease,0.11968085,-313.1824491083622
50000.0,40000.0,decrease,0.7,-15999.999713897705
20000.0,16000.0,decrease,0.43209878,-2469.394880889654
30000.0,24000.0,decrease,0.3768116,-4946.086950302124
140000.0,112000.0,decrease,0.38709676,-19984.73289667606
80000.0,64000.0,decrease,0.15151516,-88.84909430384636
260000.0,208000.0,decrease,0.1,0.0
130000.0,104000.0,decrease,0.33639145,4.364036865234375
380000.0,304000.0,decrease,0.03809524,-157.83147678479554
200000.0,160000.0,decrease,0.15789473,0.0
50000.0,40000.0,decrease,0.1,-858.1200191804767
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
90000.0,72000.0,decrease,0.11968085,-2441.2688477146626
20000.0,16000.0,decrease,0.33639145,0.0
140000.0,112000.0,decrease,0.2434457,-9491.4897335124
30000.0,24000.0,decrease,0.33639145,-3877.628589630127
230000.0,184000.0,decrease,0.14619882,-425.88664266288276
100000.0,80000.0,decrease,0.78571427,-3915.6913399410246
240000.0,192000.0,decrease,0.18817204,-42.36387079238891
200000.0,160000.0,decrease,0.33639145,0.0
80000.0,64000.0,decrease,0.1407767,-4125.825042724609
360000.0,288000.0,decrease,0.15789473,-81.76210114479065
150000.0,120000.0,decrease,0.045454547,-518.8436943489312
130000.0,104000.0,decrease,0.12701252,-1634.4020518803595
30000.0,24000.0,decrease,0.38709676,-2454.552178020477
250000.0,200000.0,decrease,0.045454547,-205.86184118866913
500000.0,400000.0,decrease,0.18817204,-3579.09675937891
30000.0,24000.0,decrease,0.8,-6840.2001063585285
390000.0,312000.0,decrease,0.78571427,-75747.45542833806
390000.0,312000.0,decrease,0.045454547,-571.2655183893439
360000.0,288000.0,decrease,0.06666667,9.800001022219657
90000.0,72000.0,decrease,0.07954545,-1603.9117711651324
100000.0,80000.0,decrease,0.12701252,-2689.136026140451
30000.0,24000.0,decrease,0.33639145,-70.9155990600586
160000.0,128000.0,decrease,0.12701252,-1764.9158961772919
20000.0,16000.0,decrease,0.3768116,-3173.120865575075
240000.0,192000.0,decrease,0.12701252,-409.3593143904209
80000.0,64000.0,decrease,0.78571427,-27921.30793943882
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
150000.0,120000.0,decrease,0.056886226,-633.5539687728882
160000.0,128000.0,decrease,0.068686865,-1795.9877052152156
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
230000.0,184000.0,decrease,0.06666667,-521.4200543883443
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
420000.0,336000.0,decrease,0.068686865,-4348.145034320354
480000.0,384000.0,decrease,0.045454547,-180.99638386428353
10000.0,8000.0,decrease,0.27272728,-97.38545785188674
180000.0,144000.0,decrease,0.78571427,-45185.29040581703
200000.0,160000.0,decrease,0.045454547,-343.59276567220684
140000.0,112000.0,decrease,0.5691057,-14327.624221777916
20000.0,16000.0,decrease,0.15789473,-886.5283763980865
80000.0,64000.0,decrease,0.056886226,3.165508766174316
10000.0,8000.0,decrease,0.18817204,-666.1161262750626
50000.0,40000.0,decrease,0.3768116,-3216.811300302744
340000.0,272000.0,decrease,0.12701252,-37.09695832729339
330000.0,264000.0,decrease,0.056886226,-2216.6051183068753
